Artist Name
Naoki Yamamoto
Naoko Takeuchi
Naomi Baker
Naoshi Arakawa
Naoshi Komi
Naoyuki Kageyama
Naoyuki Kato
Narayan Debnath
Narcisse Berchère
Nari Kusakawa
Narumi Kakinouchi
Nashimanga
Natalia Goncharova
Natalie d'Arbeloff
Natalie Riess
Natalie Turner
Nataly Anderson
Natalya Milashevich
Nathalie Hertz
Nathan Altman
Nathan Ian Greene
Nathan Oliveira
Nathaniel Dorsky
Natsuki Sumeragi
Natsuki Takaya
Natsume Ono
Natsumi Ando
Natsumi Itsuki
Natsumi Mukai
Naum Gabo
Neck Face
Ned Dameron
NedRa Bonds
Neil Gaiman
Neil Harbisson
Neil Lonsdale
Neith Nevelson
Nekojiru
Nellie Mae Abrams
Nelson Brown
Nelson DeCastro
Nemea
Neo-Geo AES
Neo-Geo CD[e]
NES/Family Computer (Famicom)
Nestor Ossandon Leal
NEVERCREW
Newton Ewell
Nic Klein
Nicholas Elias
Nicholas Gregory
Nicholas Gurewitch
Nicholas Krushenick
Nicholas Roerich
Nick Bartoletti
Nick Downes
Nick Hilligoss
Nick Park
Nick Percival
Nick Southam
Nick Walker
Nico Delort
Nicola Forcella
Nicola Leonard
Nicolas de Staël
Nicolas Sicard
Nicole Hollander
Nicole Skeltys
Niels Simonsen
Nigar Nazar
Niki de Saint Phalle
Nikiforos Lytras
Nikko Hurtado
Niko Barun
Niko Pirosmanishvili
Nikolay Karazin
Nikole Lowe
Nikos Nikolaidis
Nils Hamm
Nina Genke-Meller
Nina Matsumoto
Nina Paley
Nintendo 64
Nintendo 64DD
Nintendo GameCube
Nintendo Switch
Noah Bradley
Noboru Ishiguro
Noboru Kawasaki
Noboru Rokuda
Nobuaki Minegishi
Nobuhiro Watsuki
Noburō Ōfuji
Nobuteru Yūki
Nobuyuki Anzai
Nobuyuki Fukumoto
Nobuyuki Takagi
Noelle Stevenson
Noizi Ito
Norbert Bitner
Norifusa Mita
Norihiro Yagi
Norikatsu Miyoshi
Norio Shioyama
Noriyoshi Ohrai
Norm Feuti
Norman Bluhm
Norman Carlberg
Norman McCabe
Norman McLaren
Norman Rockwell
Nottsuo
Noureddin Zarrinkelk
Nsumi
NUG – graffiti
Nuon
Odette Bruneau
Odoardo Toscani
Ogden Nash
Oh Seong-dae
Okama
Olan Rogers
Olek
Oleksandr Kozachenko
Olena Richards
Olga Rozanova
Oliver Postgate
Olivier Bernard
Ollie Johnston
Omar Rayyan
Ono no Michikaze
Onoe Saishu
Onofrio Catacchio
Oona Tully
Opie Ortiz
Oriana Menendez
Os Gemeos – graffiti
Osa Seven – graffiti
Osamu Akimoto
Osamu Dezaki
Osamu Ishiwata
Osamu Kobayashi
Osamu Tezuka
Oscar Berger
Oskar Fischinger
Oskar Kokoschka
Oskar Schlemmer
Osman Hamdi Bey
Osman Waqialla
Osvaldo Cavandoli
Oswaldo Guayasamín
Oswaldo Viteri
Otaku sn
Ōten Shimokawa
Otto Dix
Otto Eppers
Otto Messmer
Otto Muehl
Otto Pilny
Ouyang Xun
Ovidio Cartagena
Øystein Runde
Pablo Gargallo
Pablo Mendoza
Pablo Picasso
Pablo Segarra Chias
Pablo Serrano
Paja Jovanović
Pál Böhm
Pál Fried
Palladium Tele-Cassetten Game
Panasonic M2
Pantaleon Szyndler
Paolino Pavesi-Bulbi
Paolo Parente
Paolo Puggioni
Paolo Veronese
Pascal Sébah
Pat Blair
Pat Lee
Pat Lewis
Pat Morrissey
Pat Sullivan
Patricia Turner
Patrick Bokanowski
Patrick Chappatte
Patrick Faricy
Patrick Farley
Patrick Hennessy
Patrick Heron
Patrick Ho
Patrick J. Jones
Patrick Kochakji
Patrick Kuhlman
Patrick McDonnell
Patrick Swift
Patrick Woodroffe
Patryck de Froidmont
Paul Alexander
Paul Bonner
Paul Booth
Paul Cadmus
Paul Cézanne
Paul Chadwick
Paul Driessen
Paul Élie Dubois
Paul Emil Jacobs
Paul Feeley
Paul Fierlinger
Paul Gauguin
Paul Germain
Paul Gilligan
Paul Grimault
Paul Insect
Paul Jackson
Paul Jaquays
Paul Klee
Paul Lee
Paul Leroy
Paul Louis Bouchard
Paul Palnik
Paul Pascal
Paul Poiret
Paul Saïn
Paul Scott Canavan
Paul Signac
Paul Tavernier
Paul Thek
Paul Tibbitt
Paul Timman
Paul Wenzel
Paul-Albert Girard
Pauline Baynes
Pauline Voss
Pavel 183 – graffiti
Pavel Filonov
Pavel Kuznetsov
Pavlos Prosalentis
PC Engine/TurboGrafx-16
PC Engine2/SuperGrafx
PC-FX
Peach-Pit
Pecolia Warner
Pedro Potier
Pedro Roig Asuar
Peggie Hartwell
Pendleton Ward
Pénélope Bagieu
Periklis Tsirigotis
Petar Gligorovski
Pete Alvarado
Pete Burness
Pete Michels
Pete Venters
Pete White
Peter Andrew Jones
Peter Bollinger
Peter Browngardt
Peter Chung
Peter Elson
Peter Hannan
Peter Hutton
Peter Lloyd
Peter Lord
Peter Mohrbacher
Peter Polach
Peter Reginato
Peter Sohn
Péter Vácz
Peter Weibel
Peter Young
Peyo
Phantom
Phil Andros
Phil DeLara
Phil Foglio
Phil Lord
Phil Monroe
Phil Mulloy
Phil Ortiz
Phil Roman
Phil Solomon
Phil Stone
Phil Vischer
Philip Guston
Philip Straub
Philippe Druillet
Philippe Grandrieux
Philippe Pavy
Phill Simmer
Phlegm
Phyllis Barnhart
Picno
Pier Paolo Pasolini
Piero Manzoni
Pierre Alechinsky
Pierre Andrieu
Pierre Bonnard
Pierre Henri Vaillant
Pierre Outin
Pierre Trémaux
Pierre Valade
Pierre-Auguste Renoir
Piet Mondrian
Pietro Bello
Pietro Gabrini
Pig Hands
PINDURSKI
Pink Hanamori
Pioneer LaserActive
Piotr Dumała
Piotr Dura
Piotr Foksowicz
Plastic Jesus
Platt Rogers Spencer
Playdia
PlayStation 2
PlayStation 3
PlayStation 4
PlayStation 5
Pøbel
Pøbel – graffiti
Poison Project
Polly Bennett
Pompeo Mariani
Pon Lee
Poster Boy
Posterchild
Posy Simmonds
Power Paola
Pran Kumar Sharma
Preston Blair
Priit Pärn
Priz-one
Prosper Barbot
Prosper Marilhat
Przemysław Truściński
Puddnhead
PV-1000
Pyuuta Jr.
Q Hayashida
Qi Baocheng
Qiao Dafu
Qin Jun
Qiu De En
Qu Leilei
Qu Xin
Quan Xuejun
Quino
Quintana Olleras
Quinton Hoover
Quirino Cristiani
R K Laxman
R. K. Milholland
Rachel Nabors
Rachel Turian
Rachel Whiteread
Rachell Kopsa
Radka Donnell
Raf Sarmento
Rafael Albuquerque
Rafael Garres
Rafael Garzón
Rafael Romero Barros
Rafael Senet Pérez
Rafal Wechterowicz
Raina Telgemeier
Raita Kazama
Rakuten Kitazawa
Ralph Albert Blakelock
Ralph Bakshi
Ralph Eggleston
Ralph Horsley
Ralph Hotere
Ralph McQuarrie
Ralph Steadman
Ralph Stein
Ralph Waddell Douglass
Ram Mohan
Rammellzee
Ramón Martí i Alsina
Ramon Torrents
Randall Munroe
Randis Albion
Rando Ayamine
Randy Asplund-Faith
Randy Elliott
Randy Gallegos
Randy Post
Randy Vargas
Range Murata
Raoul Dufy
Raoul Hausmann
Raoul Vitale
Raphael Bob-Waksberg
Raphael Kirchner
Raven Mimura
Ravenna Tran
Ravi Shankar
Ray Harryhausen
Ray Johnson
Ray Lago
Ray Parker
Ray Patterson
Raymond Swanland
Razem Art
RCA Studio II
RDI Halcyon
Rebecca Guay
Rebecca On
Rebecca Sugar
Rebekah Lynn
Red Grooms
Reg Bunn
Regina Pessoa
Reginald Ben Davis
Rei Hiroe
Rei Mikamoto
Reiji Yamada
Reiko Murakami
Reiko Okano
Reiko Okuyama
Reiko Shimizu
Reiko Terashima
Reine Hibiki
Reivaille
Remedios Varo
René Iché
René Laloux
Rene Magritte
René Magritte
René Pellos
René Thomsen
Renée Tourniol
Ressam Kamil Aslanger
Retna
Retsu Tateo
Revs
Reyyan Somuncuoğlu
Reza Abbasi
Reza Rioter – graffiti
Rhie Won-bok
Rian Gonzales
Rica Takashima
Rich Burlew
Rich Simmons
Richard Bassford
Richard Clague
Richard Condie
Richard Corben
Richard Dadd
Richard Decker
Richard Diebenkorn
Richard Gething
Richard Hambleton
Richard Hamilton
Richard Kane Ferguson
Richard Lippold
Richard Luong
Richard M. Powers
Richard Pousette-Dart
Richard Rich
Richard Sardinha
Richard Serra
Richard Thomas
Richard Thompson
Richard Tuttle
Richard Wentworth
Richard Whitters
Richard Williams
Richard Wright
Rick Emond
Rick Farrell
Rick Kirkman
Rick Law
Rick O'Brien
Rick Sternbach
Rie Takada
Rien.
Riichi Ueshiba
Riichiro Inagaki
Rik Kemp
Rikdo Koshi
Riko Miyagi
Riku Sanjo
Rin Saitō
Rin Shin
Rindo Karasuba
Rinko Ueda
Rino Fujii
Rintaro
Rio Krisma
Riot Games
Risa Itō
rishxxv
Risu Akizuki
Riyoko Ikeda
Rize Shinba
rk post
ROA – graffiti
Rob Alexander
Rob Balder
Rob Lazzaretti[10]
Rob Minkoff
Rob Renzetti
Robbie Conal
Robbie Trevino
Robert Alvarez
Robert Bliss
Robert Crumb
Robert Del Naja
Robert Delaunay
Robert Goodnough
Robert Haas
Robert Indiana
Robert J Schuster
Robert James Rallison
Robert Leighton
Robert Leon Demachy
Robert Lue
Robert Mangold
Robert Mapplethorpe
Robert McCall
Robert McKimson
Robert Morris
Robert Motherwell
Robert Rauschenberg
Robert Ryman
Robert Smithson
Robert Swain Gifford
Robert Talbot Kelly
Robert W. Edgren
Roberto Matta
Roberto Raimondi
Roberto Raviola
Robh Ruppel
Robico
Robin Olausson
Robin Wood
Robot Chicken
Robyn E. Kenealy
Rod Filbrandt
Rod Scribner
Rodney Carswell
Rodney Caston
Rodney Matthews
Rodolfo Amoedo
Roger Allers
Roger Bezombes
Roger Dean
Roger Fenton
Roger Kemp
Roger Loveless
Roger Raupp
Roman Kuteynikov
Romana Kendelic
Romare Bearden
Romas Kukalis
Romiy
Ron Brown
Ron Chironna
Ron Clements
Ron Lemen
Ron Miller
Ron Spears
Ron Spencer
Ron Walotsky
Ronald Bladen
Ronald Davis
Ronald Michaud
Ronald Searle
Ronnie Landfield
Rosana Sullivan
Rosie Lee Tompkins
Rosina Lippi
Ross O'Donovan
Ross Tran
Rosto
Rovina Cai
Rowena Morrill
Roy Krenkel
Roy Lichtenstein
Roy Nelson
Roy Newell
Roy Raymonde
Royal Dog
Roz Chast
Rube Goldberg
Rubens Santoro
Rudolf Ernst
Rudolf Franz Lehnert
Rudolf Ising
Rudolf Koch
Rudolf Schwarzkogler
Rudolf Swoboda
Rudolf Weisse
Rudolph Belarski
Rudy Siswanto
Rumiko Takahashi
Rupert Besley
Russ Nicholson
Russell Johnson
Ruth Thompson
Ruxing Gao
Ryan Alexander Lee
Ryan Ashley Malarkey
Ryan Barger
Ryan North
Ryan Pancoast
Ryan Printz
Ryan Quincy
Ryan Sohmer
Ryan Yee
Ryanroro
Ryō Azumi
Ryo Ikuemi
Ryō Ramiya
Ryo Sasaki
Ryo Takamisaki
Ryoichi Ikegami
Ryoji Minagawa
Ryōki Kamitsubo
Ryoko Yamagishi
Ryōsuke Tei
Ryota Murayama
Ryota-H
Ryu Fujisaki
Ryūhei Tamura
Ryuji Masuda
Ryusuke Hamamoto
Ryūsuke Mita
Ryūtarō Nakamura
S. Clay Wilson
S. Jithesh
Saber
Sabo
Sachiko Kamimura
Sailor Jerry
Saki Hiwatari
Sakura Asagi
Sakura Kinoshita
Sakura Tomo
Sakura Tsukuba
Sal Villagran
Sally Cruikshank
Sally Sheinman
Salomon Taib
Salvador Dali
Salvador Dalí
Salvatore Valeri
Sam Brown
Sam Burley
Sam Fell
Sam Francis
Sam Gilliam
Sam Gross
Sam Guay
Sam McKenzie
Sam Rowan
Sam Stoddard
Sam White
Sam Wolfe Connelly
Sam Wood
Sami Makkonen
SAMO
Sampsa – graffiti
Samuel Araya
Samuel Colman
Samuel O'Reilly
Sanami Matoh
Sandra Everingham
Sandro Corsaro
Sandy Bonsib
Sandy Carruthers
Sane Smith
Sanjay Patel
Sanki King
Sanpei Shirato
Sansyu
Santa Inoue
Santiago Rusiñol
Santiago Sierra
Saori Oguri
Saowee
Sara Winters
Sarah Andersen
Sarah E. Meyer
Sarah Finnigan
Sarah Keortge
Sarah Mary Taylor
Sarkis Diranian
Sasucchi95
Satellaview
Satomi Ikezawa
Satoshi Dezaki
Satoshi Kon
Satoshi Shiki
Satoshi Urushihara
Satoshi Yamamoto
Satsuki Igarashi
Satyajit Ray
Saul Steinberg
Sayuri Ichiishi
Scape Martinez
Scott Adams
Scott Altmann
Scott Bailey
Scott Balmer
Scott Buoncristiano
Scott Chou
Scott Fischer
Scott Hampton
Scott Johnson
Scott Kirschner
Scott Kurtz
Scott M. Fischer
Scott McCloud
Scott Meyer
Scott Murphy
Scott Van Essen
Scott Williams
Sean Martin
Sean Mayovsky
Sean McConnell
Sean Murray
Sean Sevestre
Seb McKinnon
Sebastian Giacobino
Seen
Sega 32X
Sega CD/Mega CD
Sega Genesis/Mega Drive
Sega Mark III/Sega Master System
Sega Pico
Sega Saturn
Sega SG-1000
Segundo de Chomón
Seiji Matsuyama
Seimu Yoshizaki
Seishi Kishimoto
Seizō Watase
Şeker Ahmed Pasha
Sekihiko Inui
Selena Lin
Selma Gürbüz
Sempé
Sergei Tretyakov
Sergey Glushakov
Sergio Aragones
Sergio Aragonés
Sergio S. Morán
Seth
Seth Conley
Seth MacFarlane
Setona Mizushiro
Setsuzo Kotsuji
Shaenon K. Garrity
Shai Dahan
Shamus Culhane
Shang Huitong
Shannon Moore
Shannon Wright
Sharin Yamano
Shaun Tan
Shawn McManus
Shawn Wood
Sheila Waters
Shekhar Gurera
Shel Silverstein
Shelby Robertson
Shelly Wan
Shen Yinmo
Shepard Fairey
Sheree Bradford-Lea
SHG Black Point
Shida – murals
Shie Nanahara
Shigeru Mizuki
Shigeru Sugiura
Shigeru Tamura
Shiho Sugiura
Shimoku Kio
Shimpei Itoh
Shin Takahashi
Shinbo Nomura
Shinchuen Chen
Shingai Tanaka
Shingo Araki
Shingo Nanami
Shinichiro Watanabe
Shinichirō Watanabe
Shinji Higuchi
Shinji Mizushima
Shinji Nagashima
Shinji Wada
Shinjō Itō
Shinobu Kaitani
Shinobu Ohtaka
Shintaro Kago
Shio Satō
Shiro Amano
Shiro Yayoi
Shirow Miwa
Shishizaru
Shizue Takanashi
Shizuru Hayashiya
Shizuru Seino
Sho Fumimura
Shohei Harumoto
Shōji Satō
Shosuke Kurakane
Shotaro Ishinomori
Shotsie Gorman
Shreya Shetty
Shubhavi Arya
Shūhō Satō
Shuichi Shigeno
Shūji Terayama
Shukō Murase
Shungicu Uchida
Shungiku Nakamura
Shunji Enomoto
Shusei Nagaoka
Sickboy
Sid Check
Sid Sutherland
Sidewalk Sam
Sidharth Chaturvedi
Sidney Harris
Signe Baumane
Simeon Solomon
Simon Agopyan
Simon Bisley
Simon Dominic
Simon Otto
Simon Stålenhag
Simon Wells
Siné
Sion Sono
Sir David Wilkie
Sir John Lavery
SJK 171
Skullphone
Slawomir Maniak
Smear
Smelly
SNES-CD
So-Taro
Sol LeWitt
Solomon Au Yeung
Solomon Nikritin
Song Shikai
Sonia Delaunay
Sony PlayStation
Sophie Labelle
Sophie Tatum LaCroix
Soraya Syed
Sōsuke Kaise
Sou Nishimura
South Africa
Spike Trotman
Stacy Curtis
Stan Brakhage
Stan Cross
Stan Drake
Stan Hunt
Stan Pitt
Stanisław Chlebowski
Stanley Kubrick
Stanley Matthew Mitruk
Stanton Feng
Stay High 149
Stefano Ussi
Sten Lex
Sten Lex – stencil
Stepan Alekseev
Stephan Martiniere
Stephan Martinière
Stephan Pastis
Stephan Sedlacek
Stephanie Law
Stephanie Mitchell
Stephanie Pui-Mun Law
Stephanie Rond
Stephen Bentley
Stephen Bradbury
Stephen Daniele
Stephen Fabian
Stephen Greene
Stephen Hickman
Stephen Hillenburg
Stephen L. Walsh
Stephen Powers
Stephen Tappin
Steve Argyle
Steve Bell
Steve Bialik
Steve Dillon
Steve Ditko
Steve Ellis
Steve Fiorilla
Steve Firchow
Steve Jobs
Steve Luke
Steve Oedekerk
Steve Prescott
Steve Purcell
Steve Stiles
Steve Sunu
Steve White
Steven Belledin
Steven Harris
Steven Russell Black
Steven Woloshen
Stik
Straub-Huillet
Stuart Beel
Stuart Davis
Stuart Griffin
Studio Ghibli
Sua Sulu'ape Paulo II
Sue Ellen Brown
Sue Reno
Sue Rose
Suehiro Maruo
Sughra Rababi
Sui Ishida
Suihō Tagawa
Sukune Inugami
Sumanta Baruah
Sumie Okazu
Sumika Yamamoto
Sumomo Yumeka
Sun Guoting
Sun Nan
Sunao Hari
Sung Choi
Super A'Can
Super NES/Super Famicom
Susan Garfield
Susan Hoffman
Susan McCord
Susan Rothenberg
Susan Van Camp
Susumu Katsumata
Susumu Matsushita
Suu Minazuki
Suzanne Helmigh
Suzie Templeton
Suzue Miuchi
Suzuhito Yasuda
Svetislav Jovanović
Svetlana Chmakova
Svetlin Velinov
Swoon
Syd Mead
Sydney Adams
Sylvain Chomet
Symeon Savvidis
Tachibana Higuchi
Tada
Tadahito Mochinaga
Tadanari Okamoto
Tadashi Agi
Tadashi Kawashima
Tadeusz Ajdukiewicz
Taeko Watanabe
Taira Hara
Taishi Mori
Taiyo Matsumoto
Takahiro Kimura
Takahiro Omori
Takako Aonuma
Takako Shigematsu
Takako Shimura
Takami Akai
Takamitsu Muraoka
Takao Aoki
Takao Saito
Takashi Hashiguchi
Takashi Ishii
Takashi Iwashige
Takashi Nakamura
Takashi Okazaki
Takashi Shiina
Takashi Takeuchi
Takashi Teshirogi
Takashi Yanase
Takeaki Momose
Takehiko Inoue
Takehiko Ito
Takeru Nagayoshi
Takeshi Honda
Takeshi Koike
Takeshi Konomi
Takeshi Maekawa
Takeshi Obata
Takeshi Okano
TAKI 183
Taku Kitazaki
Takuya Mitsuda
Talia Armato-Helle
Tamayo Akiyama
Tamiki Wakaki
Tan Yan Yao
Tang Xiaogu
Tara Rueping
Taro Yamamoto
Tartan Check
Tatsuma Ejiri
Tatsuo Yoshida
Tatsuya Egawa
Tatsuya Hiruta
Tatsuya Ishida
Tatyana Fazlalizadeh
Tavar Zawacki
Taylor Ingvarsson
Ted Galaday
Ted Geisel
Ted Goff
Ted Key
Ted Naifeh
Ted Slampyak
Teddy Harvia
Teddy Newton
Temari Matsumoto
Temper
Tensai Okamura
Terebikko
Terese Nielsen
Terry Gilliam
Terry Springer
Teruo Kakuta
Tetsuo Hara
Tetsurō Amino
Tetsurō Araki
Tetsuya Chiba
Tetsuya Saruwatari
Tetsuya Yanagisawa
Tex Avery
The Splasher
Theo Constanté
Theo van Doesburg
Theodor Hellwig
Théodore Chassériau
Théodore Géricault
Théodore Ralli
Theodoros Stamos
Theodoru
Therese May
Thierry Zéno
Thomas Baxa
Thomas Canty
Thomas Daniell
Thomas Denmark
Thomas Gianni
Thomas Hart Benton
Thomas Ingmire
Thomas Kidd
Thomas Kinkade
Thomas M. Baxa
Thomas Manning
Thomas Pendelton
Thomas Phillips
Thomas Rowlandson
Thomas Zenteno
Thornton Willis
Thurop Van Orman
Tianhua X
Tim CON Conlon
Tim Bradstreet
Tim Burton
Tim Gaze
Tim Hildebrandt
Tim Jacobus
Tim Johnson
Tim Kirk
Tim Molloy
Tim White
Timba Smits
Timothy Botts
Timothy Truman
Tina Williams Brewer
Tingting Yeh
Tinker Brothers
Tite Kubo
Titus Lunter
Tobias Kwan
Tobihachi
Todd John Galda
Todd Lockwood
Tohko Mizuno
Toivo
Tokihiko Matsuura
Tom Babbey
Tom Batiuk
Tom Bertino
Tom Bunk
Tom Cheney
Tom Fleming
Tom Friedman
Tom Hodges
Tom Jung
Tom Kyffin
Tom McGrath
Tom Ruegger
Tom Warburton
Tom Wesselmann
Tom Wham
Tom Wilson
Toma Feizo Gas
Tomas Duchek
Tomas Giorello
Tomàs Moragas
Tomasz Jedruszek
Tommy Arnold
Tomo Matsumoto
Tomochika Miyano
Tomohito
Tomokazu Tokoro
Tomoki Kyoda
Tomoko Ninomiya
Tomoko Taniguchi
Tomonori Kogawa
Tono
Tony Conrad
Tony Cragg
Tony Diterlizzi
Tony DiTerlizzi
Tony Foti
Tony Roberts
Tony Smith
Tony Szczudlo
Tony Takezaki
Tooru Fujisawa
Toraji
Torstein Nordstrand
Toru Miura
Tōru Shinohara
Toshiaki Iwashiro
Toshiaki Takayama
Toshie Kihara
Toshihiko Kobayashi
Toshihiro Kawamoto
Toshihiro Ono
Toshiki Hirano
Toshiki Yui
Toshiko Ueda
Toshinori Sogabe
Toshio Maeda
Toshio Nobe
Totan Kobako
Totte Mannes
Tove and Lars Jansson
Towa Oshima
Toyen
Toyoo Ashida
Tracey Emin
Tran Nguyen
Trevor Claxton
Trevor Hairsine
Trey Parker
Trick Jarrett
Tristan A. Farnon
Tristan Elwell
Tristram Ellis
Trym Torson
Tsang Tsou Choi
Tsubaki Nekoi
Tsubasa Fukuchi
Tsubasa Yamaguchi
Tsugumi Ohba
Tsukasa Dokite
Tsukasa Hojo
Tsukasa Kotobuki
Tsuneo Gōda
Tsunomaru
Tsutae Yuzu
Tsutomu Adachi
Tsutomu Kawade
Tsutomu Nihei
Tsutomu Shibayama
Tsutomu Takahashi
Tsuyoshi Nakaima
Tsuyoshi Ōhashi
Tuan Duong Chu
TurboGrafx-CD/CD-ROM²
Tyler Crook
Tyler Jacobson
Tyler Smith
Tyler Walpole
Tyler Wright
U-Jin
Ub Iwerks
UDON
Uichi Ukumo
Ulpiano Checa
Ulrich Brunin
Umberto Boccioni
Umberto Cacciarelli
Ume Aoki
Una Fricker
Undenk
Uriah Voth
Uros Sljivic
Ursula Vernon
Usamaru Furuya
Usune Masatoshi
V. G. Maunier
V.Flash
V.Smile
V.Smile Baby Infant Development System
Václav Špála
Vadim Meller
Vahan Shirvanian
Val Mayerik
Val Prinsep
Valera Lutfullina
Valerie Valusek
van Ray
Vance Kelly
Vance Kovacs
Vardges Sureniants
Vasily Polenov
Vasily Smirnov
Vasily Vereshchagin
Vaughn Bodé
Vectrex
Velda Newman
Věra Chytilová
Vernon Grant
Veronica V. Jones
Vhils – bas relief
Vi Szendrey
Vic Pratt
Vicco von Bülow
Vicente López Portaña
Vicente March
Vicente Segrelles
Victor Adame Minguez
Victor Eeckhout
Victor Huguet
Victor Vasarely
Victoria Poyser
Victoria Poyser[5]
Victoria Roberts
Video Arcade System
Video Art
Video Challenger
Video Driver
Videopac+ G7400
Videosmarts
View-Master Interactive Vision
Vija Celmins
Viko Menezes
Viktor Titov
Vince Deporter
Vince Locke
Vincent Castiglia
Vincent Christiaens
Vincent DiFate
Vincent Dutrait
Vincent Evans
Vincent Manago
Vincent Proce
Vincent Stiepevich
Vincent van Gogh
Vincent Waller
Vincenzo Marinelli
Vinod Rams
Virgil Finlay
Virgil Franklin Partch
Virgil Partch
Virgil Ross
Virgilio Mattoni
Virginio Livraghi
Vito Acconci
Vittore Carpaccio
Vittorio Rappini
Vladimir Borovikovsky
Vladimir Flórez
Vladimir Tatlin
Vladimír Vašíček
VTech CreatiVision
VTech Socrates
Vyvyn Lazonga
W. B. Park
W. Heath Robinson
Waki Yamato
Waldo Peirce
Walerian Borowczyk
Walery Brochocki
Wallace Carlson
Wally Wood
Walt Disney
Walt Kelly
Walter Gould
Walter Lantz
Walter Launt Palmer
Wan brothers
Wang Chuxiong
Wang Feng
Wang Xianzhi
Wang Xizhi
Wang Yuqun
Wanyan Aguda
Ward Kimball
Ward Lindhout
Warren Mahy
Warren Sattler
Wassily Kandinsky
Wataru Murayama
Wataru Yoshizumi
Watson Heston
Wayne Douglas Barlowe
Wayne England
Wayne Reynolds
Wayne Thiebaud
Wayne Wu
Wei Shuo
Wei Wei
Wendy Froud
Wes Anderson
Wes Archer
Wesley Burt
Whang-od
Whit Brachna
Wifredo Lam
Wii
Wii U
Wilbur Dawbarn
Wilfred Jackson
Will Eisner
Will Elder
Will Vinton
Willard Leroy Metcalf
Willem de Kooning
William Allan
William Blake
William Copley
William Donohoe
William Gale
William Glackens
William Hanna
William Haselden
William Hogarth
William Holman Hunt
William James Müller
William Joyce
William Kentridge
William Lamb Picknell
William Laparra
William Merritt Chase
William O'Connor
William Rotsler
William Rush Dunton
William Sartain
William Simpson
William Tillyer
William Wu
Willian Murai
Willie Abrams
Willie Ito
Willis O'Brien
Willy Vandersteen
Wincenty Trojanowski
Winckworth Allan Gay
Wini McQueen
Winona Nelson
Winsor McCay
Wisnu Tan
Wizard of Barge
Wladimir Burliuk
Wojciech Siudmak
Wolf Kahn
Wolf Vostell
Wolfgang Laib
Wolfgang Reitherman
WolfSkullJack
Wolk Sheep
Wols
Wooden Cyclops
Woozy
WOWOW
Wylie Beckert
Wyncie King
Xavier Atencio
Xavier Ribeiro
Xavix PORT
Xbox
Xbox 360
Xbox One
Xbox Series X/S
Xi Zhang
Xiaobotong
XiaoDi Jin
Xin-Yu Liu
Xu Tan
Xu Xiaoming
Xul Solar
Xurban collective
Yaacov Agam
Yamamoto Akifumi
Yamato Yamamoto
Yan Li
Yan Zhenqing
Yana Toboso
Yang Guangmai
Yang Hong
Yang Jun Kwon
Yang Kyung-soo
Yang Woo-suk
Yangygan
Yantr
Yaomojun
Yasu
Yasuhiro Irie
Yasuhiro Kanō
Yasuhiro Nightow
Yasuhiro Takeda
Yasuhiro Yoshiura
Yasuhito Yamamoto
Yasuichi Oshima
Yasuji Mori
Yasuji Murata
Yasuko Aoike
Yasuko Sakata
Yasuo Ōtsuka
Yasuyuki Ueda
Yaya
Yayoi Kusama
Year 24 Group
Yefim Kligerman
Yellow Tanabe
Yenkoes
Yeong-Hao Han
Yevgeniy Migunov
Yigit Koroglu
Yitzhak Frenkel Frenel
Yohann Schepacz
Yōichi Amano
Yoichi Ito
Yōichi Kotabe
Yoichi Takahashi
Yoji Harada
Yōji Kuri
Yoko Kamio
Yoko Kikuchi
Yoko Maki
Yoko Ono
Yōko Shōji
Yokota Katsumi
Yongjae Choi
Yoni Skolnik
Yoon Tae-ho
Yoshiaki Kawajiri
Yoshifumi Kondō
Yoshiharu Tsuge
Yoshihide Fujiwara
Yoshihiro Takahashi
Yoshihiro Tatsumi
Yoshihiro Togashi
Yoshihiro Yonezawa
Yoshikazu Yasuhiko
Yoshiki Nakamura
Yoshiki Takaya
Yoshiki Tonogai
Yoshiko Jinzenji
Yoshino Himori
Yoshinobu Nishizaki
Yoshinori Kanada
Yoshinori Kobayashi
Yoshinori Natsume
Yoshio Sawai
Yoshitaka Amano
Yoshito Usui
Yoshitoshi ABe
Yoshiyuki Nishi
Yoshiyuki Sadamoto
Yoshiyuki Tomino
Yōsuke Takahashi
Yosuke Ueno
You Higuri
Youka Nitta
Youko Hanabusa
Yozaburo Kanari
Yu Aida
Yū Asagiri
Yū Koyama
Yū Minamoto
Yū Terashima
Yu Yagami
Yudetamago
Yūgo Ishikawa
Yuhki Kamatani
Yuhki Takeuchi
Yūji Aoki
Yuji Horii
Yuji Iwahara
Yuji Moriyama
Yuji Shiozaki
Yuji Terajima
Yuka Oka
Yuka Sakuma
Yukari Higa
Yukari Ichijo
Yuki Kiriga
Yuki Kure
Yuki Midorikawa
Yuki Shimizu
Yuki Suetsugu
Yūki Tabata
Yuki Urushibara
Yukie Tajima
Yukiko Horiguchi
Yukiko Sumiyoshi
Yukimaru Katsura
Yukine Honami
Yukinobu Hoshino
Yukiru Sugisaki
Yukito Kishiro
Yukiwo
Yuliy Abramovich Ganf
Yuma Ando
Yumeko
Yumi Hotta
Yumi Tamura
Yumi Tsukirino
Yumiko Igarashi
Yumiko Kawahara
Yumiko Ōshima
Yun Kouga
Yuna Kagesaki
